id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,errors
7488203,2025-01-04 09:42:00,1361,2880,$5.41,Swipe Transaction,44578,Detroit,
7488204,2025-01-04 09:42:00,1403,2830,$40.69,Online Transaction,16798,ONLINE,
7488205,2025-01-04 09:42:00,1659,185,$42.11,Swipe Transaction,63683,Wauconda,
7488206,2025-01-04 09:43:00,793,4234,$31.75,Swipe Transaction,22204,Fort Lauderdale,
7488207,2025-01-04 09:43:00,1227,122,$2.62,Swipe Transaction,94141,Plymouth,
7488208,2025-01-04 09:43:00,1740,5885,$100.00,Swipe Transaction,27092,Muskego,
7488209,2025-01-04 09:44:00,380,5838,$67.28,Swipe Transaction,20561,Des Moines,
7488210,2025-01-04 09:44:00,1855,3021,$16.24,Swipe Transaction,75936,San Jose,
7488211,2025-01-04 09:45:00,64,5429,$7.18,Swipe Transaction,25887,Ocoee,
7488212,2025-01-04 09:45:00,509,3446,$7.61,Swipe Transaction,61195,Huntington,
7488213,2025-01-04 09:45:00,514,5759,$5.63,Swipe Transaction,35123,Melbourne,
7488214,2025-01-04 09:45:00,793,4234,$95.00,Swipe Transaction,22204,Fort Lauderdale,
7488215,2025-01-04 09:45:00,1164,5757,$16.66,Swipe Transaction,48618,San Francisco,
7488216,2025-01-04 09:46:00,69,5493,$1.32,Swipe Transaction,75781,East Sparta,
7488217,2025-01-04 09:46:00,343,4189,$2.56,Swipe Transaction,59935,Manteca,
7488218,2025-01-04 09:47:00,506,4513,$227.50,Swipe Transaction,9714,Lake View,
7488219,2025-01-04 09:47:00,1229,5547,$20.48,Swipe Transaction,20561,Pinehurst,
7488220,2025-01-04 09:47:00,1903,2973,$4.64,Swipe Transaction,44578,Seattle,
7488221,2025-01-04 09:47:00,1955,4220,$24.39,Swipe Transaction,39114,Canton,
7488222,2025-01-04 09:48:00,42,2824,$9.16,Swipe Transaction,84037,Valdosta,
7488223,2025-01-04 09:48:00,47,5080,$2.03,Swipe Transaction,74040,Bronx,
7488224,2025-01-04 09:48:00,327,4170,$65.58,Online Transaction,88459,ONLINE,
7488225,2025-01-04 09:48:00,506,4513,$5.27,Swipe Transaction,50783,Lancaster,
7488226,2025-01-04 09:48:00,1428,5116,$23.59,Swipe Transaction,24823,Lebanon,
7488227,2025-01-04 09:48:00,1535,3461,$8.39,Swipe Transaction,70403,Lucasville,
7488228,2025-01-04 09:49:00,822,5424,$0.28,Swipe Transaction,46202,Chula Vista,
7488229,2025-01-04 09:49:00,1412,3436,$4.34,Swipe Transaction,50783,Bowling Green,
7488230,2025-01-04 09:49:00,1769,43,$3.07,Swipe Transaction,59935,Manahawkin,
7488231,2025-01-04 09:50:00,400,3852,$-79.00,Swipe Transaction,59935,Panama City,
7488233,2025-01-04 09:50:00,639,5016,$1.39,Swipe Transaction,14528,Sandusky,
7488234,2025-01-04 09:50:00,1150,4672,$6.91,Swipe Transaction,61195,Hurst,
7488236,2025-01-04 09:50:00,1575,224,$25.95,Online Transaction,18563,ONLINE,
7488237,2025-01-04 09:50:00,1666,178,$23.45,Online Transaction,39021,ONLINE,
7488238,2025-01-04 09:50:00,1742,5869,$0.94,Swipe Transaction,75936,Noblesville,
7488241,2025-01-04 09:51:00,368,3822,$35.85,Swipe Transaction,20561,Orlando,
7488242,2025-01-04 09:51:00,400,3852,$79.00,Swipe Transaction,59935,Panama City,
7488243,2025-01-04 09:51:00,1662,4541,$19.82,Swipe Transaction,81833,Belleville,
7488244,2025-01-04 09:52:00,368,5566,$64.19,Online Transaction,50404,ONLINE,
7488245,2025-01-04 09:52:00,421,5075,$1.34,Swipe Transaction,14528,Cedar Rapids,
7488246,2025-01-04 09:52:00,1776,4938,$47.86,Swipe Transaction,43293,Nashport,
7488247,2025-01-04 09:53:00,172,1232,$703.85,Swipe Transaction,85600,Meredosia,
7488248,2025-01-04 09:53:00,595,2128,$2.12,Swipe Transaction,83480,Bullock,
7488249,2025-01-04 09:53:00,1269,4239,$110.38,Online Transaction,73186,ONLINE,
7488250,2025-01-04 09:54:00,79,2931,$92.38,Swipe Transaction,98374,Laurel Hill,
7488251,2025-01-04 09:54:00,400,3852,$22.05,Swipe Transaction,59935,Panama City,
7488252,2025-01-04 09:54:00,451,3768,$53.46,Swipe Transaction,18131,Garland,
7488253,2025-01-04 09:54:00,1144,4141,$19.84,Swipe Transaction,60569,Humble,
7488254,2025-01-04 09:54:00,1344,1027,$12.82,Swipe Transaction,55420,Sterling Heights,
7488255,2025-01-04 09:54:00,1776,4938,$78.00,Swipe Transaction,43293,Nashport,
7488256,2025-01-04 09:54:00,1808,1184,$40.90,Online Transaction,41122,ONLINE,
7488257,2025-01-04 09:55:00,59,1145,$71.36,Swipe Transaction,38602,Roswell,
7488258,2025-01-04 09:55:00,351,1043,$2.94,Swipe Transaction,90329,Flushing,
7488259,2025-01-04 09:55:00,1331,5027,$14.03,Swipe Transaction,47713,Olympia,
7488260,2025-01-04 09:55:00,1772,56,$9.66,Swipe Transaction,46284,Rancho Cucamonga,
7488261,2025-01-04 09:55:00,1825,4310,$22.80,Swipe Transaction,20519,Englewood,
7488263,2025-01-04 09:55:00,1976,1171,$32.70,Online Transaction,39021,ONLINE,
7488266,2025-01-04 09:56:00,566,2543,$10.24,Swipe Transaction,7929,Mc Bee,
7488268,2025-01-04 09:57:00,375,3354,$1.06,Swipe Transaction,86438,Statesville,
7488269,2025-01-04 09:57:00,1576,2480,$7.03,Swipe Transaction,59199,Waterford,
7488270,2025-01-04 09:58:00,48,3456,$2.63,Swipe Transaction,69972,Albuquerque,
7488271,2025-01-04 09:58:00,831,3286,$17.19,Online Transaction,88459,ONLINE,
7488272,2025-01-04 09:58:00,1079,5826,$180.00,Swipe Transaction,27092,Roslyn,
7488273,2025-01-04 09:58:00,1295,3318,$8.17,Swipe Transaction,13523,Duluth,
7488275,2025-01-04 09:58:00,1888,1016,$87.00,Swipe Transaction,59935,Savage,
7488277,2025-01-04 09:59:00,161,5588,$21.97,Online Transaction,41122,ONLINE,
7488278,2025-01-04 09:59:00,716,4715,$2.79,Swipe Transaction,59397,Brawley,
7488279,2025-01-04 09:59:00,723,232,$37.07,Swipe Transaction,32175,Houston,
7488280,2025-01-04 09:59:00,793,4234,$-95.00,Swipe Transaction,22204,Fort Lauderdale,
7488281,2025-01-04 09:59:00,1398,216,$130.09,Swipe Transaction,20561,Parsippany,
7488282,2025-01-04 10:00:00,200,2875,$91.00,Swipe Transaction,59935,Salt Rock,
7488283,2025-01-04 10:00:00,511,2212,$107.24,Swipe Transaction,81833,Tucson,
7488285,2025-01-04 10:00:00,1433,203,$44.03,Swipe Transaction,75804,Mobile,
7488286,2025-01-04 10:01:00,1069,5167,$2.63,Swipe Transaction,63612,Mount Holly,
7488287,2025-01-04 10:01:00,1323,2980,$80.00,Swipe Transaction,27092,Clovis,
7488289,2025-01-04 10:01:00,1957,5483,$154.56,Swipe Transaction,37369,Agoura Hills,
7488290,2025-01-04 10:02:00,550,163,$12.98,Swipe Transaction,43254,Port Orchard,
7488293,2025-01-04 10:02:00,1356,4752,$72.00,Swipe Transaction,22204,Conrath,
7488294,2025-01-04 10:02:00,1391,5129,$37.13,Online Transaction,39021,ONLINE,
7488297,2025-01-04 10:02:00,1817,2530,$2.91,Swipe Transaction,59935,Pearland,
7488298,2025-01-04 10:02:00,1857,5089,$22.83,Swipe Transaction,91128,Morris Plains,
7488299,2025-01-04 10:03:00,592,4133,$120.00,Swipe Transaction,27092,Hendersonville,
7488300,2025-01-04 10:03:00,652,1197,$2.56,Swipe Transaction,74624,East Hartford,
7488301,2025-01-04 10:03:00,1519,2452,$2.62,Swipe Transaction,20519,Billings,
7488302,2025-01-04 10:03:00,1687,2509,$83.49,Swipe Transaction,86722,Ogden,
7488303,2025-01-04 10:03:00,1983,2907,$45.04,Swipe Transaction,86410,Newport Beach,
7488304,2025-01-04 10:04:00,1371,2070,$7.23,Swipe Transaction,32175,Kaneohe,
7488305,2025-01-04 10:04:00,1443,3749,$52.53,Swipe Transaction,100,Rio Dell,
7488306,2025-01-04 10:05:00,63,2805,$1.17,Online Transaction,39021,ONLINE,
7488308,2025-01-04 10:05:00,814,4536,$80.48,Swipe Transaction,60569,Vero Beach,
7488309,2025-01-04 10:05:00,1959,89,$64.98,Swipe Transaction,22204,Chardon,
7488310,2025-01-04 10:06:00,4,5391,$27.35,Swipe Transaction,20561,Seattle,
7488312,2025-01-04 10:06:00,705,5359,$10.93,Swipe Transaction,87625,Oakland,
7488313,2025-01-04 10:06:00,1432,4958,$39.22,Swipe Transaction,20519,Rockaway,
7488314,2025-01-04 10:06:00,1459,3383,$32.14,Swipe Transaction,50867,Albuquerque,
7488316,2025-01-04 10:06:00,1971,4566,$96.97,Swipe Transaction,62697,Oswego,
7488317,2025-01-04 10:07:00,256,2850,$21.35,Online Transaction,18563,ONLINE,
7488320,2025-01-04 10:07:00,1217,5030,$102.98,Swipe Transaction,86722,Ogden,
7488322,2025-01-04 10:08:00,1376,2182,$1.88,Swipe Transaction,14528,Cedar Park,
7488323,2025-01-04 10:08:00,1498,3735,$2.49,Swipe Transaction,66179,Williamstown,
7488324,2025-01-04 10:09:00,205,2861,$45.41,Swipe Transaction,13523,Great Falls,
7488325,2025-01-04 10:09:00,371,3453,$14.92,Swipe Transaction,61195,Richmond,
7488328,2025-01-04 10:09:00,940,2224,$-84.00,Swipe Transaction,26810,Miami,
7488329,2025-01-04 10:09:00,1105,2036,$3.95,Swipe Transaction,50783,Mission,
7488331,2025-01-04 10:10:00,386,3673,$54.52,Swipe Transaction,32175,Worcester,
7488332,2025-01-04 10:10:00,609,2892,$14.47,Swipe Transaction,20561,Garland,
7488333,2025-01-04 10:10:00,699,4283,$3.54,Swipe Transaction,40892,Riverside,
7488335,2025-01-04 10:11:00,1516,1002,$29.86,Swipe Transaction,12101,Milpitas,
7488336,2025-01-04 10:12:00,211,3739,$3.03,Swipe Transaction,4439,Albuquerque,
7488337,2025-01-04 10:12:00,870,1039,$1.44,Swipe Transaction,75936,Waldorf,
7488338,2025-01-04 10:12:00,1176,5003,$6.82,Swipe Transaction,81536,Newburgh,
7488340,2025-01-04 10:12:00,1817,2530,$140.00,Swipe Transaction,27092,Texas City,
7488341,2025-01-04 10:13:00,977,5045,$-50.00,Swipe Transaction,59935,Balch Springs,
7488342,2025-01-04 10:13:00,1662,4541,$3.29,Swipe Transaction,75936,Belleville,
7488343,2025-01-04 10:13:00,1959,89,$-68.00,Swipe Transaction,22204,Chardon,
7488344,2025-01-04 10:14:00,573,3268,$2.39,Swipe Transaction,20561,Lincolnton,
7488345,2025-01-04 10:14:00,655,4134,$1.25,Swipe Transaction,14528,Lorain,
7488347,2025-01-04 10:15:00,430,150,$26.18,Swipe Transaction,10875,Crown Point,
7488348,2025-01-04 10:15:00,674,2405,$3.38,Swipe Transaction,20519,Coronado,
7488349,2025-01-04 10:15:00,938,231,$51.00,Swipe Transaction,43293,De Soto,
7488350,2025-01-04 10:15:00,1163,2459,$0.13,Swipe Transaction,14528,Humble,
7488351,2025-01-04 10:15:00,1190,5771,$4.49,Swipe Transaction,41260,Summerville,
7488352,2025-01-04 10:15:00,1356,4752,$-72.00,Swipe Transaction,22204,Conrath,
7488353,2025-01-04 10:15:00,1403,2830,$25.23,Swipe Transaction,75227,Beaverdam,
7488355,2025-01-04 10:15:00,1818,4711,$36.85,Online Transaction,18563,ONLINE,
7488356,2025-01-04 10:15:00,1871,2430,$3.02,Online Transaction,85247,ONLINE,
7488357,2025-01-04 10:16:00,112,1134,$13.94,Swipe Transaction,92645,Atlanta,
7488358,2025-01-04 10:16:00,386,3673,$17.69,Online Transaction,16798,ONLINE,
7488360,2025-01-04 10:16:00,1367,2053,$77.27,Swipe Transaction,39420,Green Bay,
7488361,2025-01-04 10:16:00,1459,3383,$91.00,Swipe Transaction,50867,Albuquerque,
7488362,2025-01-04 10:16:00,1977,965,$0.62,Swipe Transaction,14528,Dyer,
7488363,2025-01-04 10:17:00,452,4249,$5.42,Swipe Transaction,75781,Houston,
7488365,2025-01-04 10:18:00,1248,5787,$10.53,Swipe Transaction,20519,Orfordville,
7488366,2025-01-04 10:18:00,1534,4250,$25.06,Online Transaction,16798,ONLINE,
7488367,2025-01-04 10:18:00,1591,2056,$15.16,Online Transaction,88998,ONLINE,
7488368,2025-01-04 10:18:00,1959,89,$68.00,Swipe Transaction,22204,Chardon,
7488369,2025-01-04 10:19:00,658,199,$35.59,Online Transaction,50404,ONLINE,
7488370,2025-01-04 10:19:00,1356,4752,$57.77,Swipe Transaction,22204,Conrath,
7488371,2025-01-04 10:20:00,614,4753,$158.78,Swipe Transaction,60569,Denver,
7488372,2025-01-04 10:20:00,938,231,$9.52,Swipe Transaction,43293,De Soto,
7488373,2025-01-04 10:20:00,1818,3418,$1.13,Swipe Transaction,50783,Virginia Beach,
7488374,2025-01-04 10:21:00,274,2841,$29.29,Swipe Transaction,79927,Washington,
7488375,2025-01-04 10:21:00,1123,4971,$6.95,Swipe Transaction,61195,Laurel Hill,
7488376,2025-01-04 10:21:00,1875,4167,$60.08,Swipe Transaction,24823,Carrollton,
7488377,2025-01-04 10:22:00,200,2875,$36.63,Swipe Transaction,59935,Salt Rock,
7488378,2025-01-04 10:22:00,212,2209,$2.17,Swipe Transaction,20519,Clarksville,
7488379,2025-01-04 10:22:00,273,5777,$9.13,Swipe Transaction,92883,Kinsman,
7488380,2025-01-04 10:22:00,1140,3873,$12.57,Swipe Transaction,34169,Lawrence,
7488381,2025-01-04 10:22:00,1490,5950,$8.89,Swipe Transaction,61195,Commerce City,
7488383,2025-01-04 10:23:00,839,4725,$10.76,Swipe Transaction,13523,Middlebury,
7488386,2025-01-04 10:24:00,98,4237,$32.36,Swipe Transaction,37390,Danville,
7488388,2025-01-04 10:24:00,819,3245,$1.26,Swipe Transaction,38591,Pittsburgh,
7488389,2025-01-04 10:24:00,938,231,$-51.00,Swipe Transaction,43293,De Soto,
7488390,2025-01-04 10:24:00,940,2224,$84.00,Swipe Transaction,26810,Miami,
7488391,2025-01-04 10:24:00,1078,225,$4.32,Swipe Transaction,75781,Normal,
7488392,2025-01-04 10:24:00,1123,3010,$5.25,Swipe Transaction,13570,Laurinburg,
7488395,2025-01-04 10:24:00,1598,4657,$20.26,Swipe Transaction,83480,Fresno,
7488396,2025-01-04 10:25:00,47,5381,$1.23,Swipe Transaction,14528,Bronx,
7488397,2025-01-04 10:25:00,64,5429,$7.81,Swipe Transaction,86718,Ocoee,
7488399,2025-01-04 10:25:00,1595,2472,$14.47,Swipe Transaction,66428,Bronx,
7488400,2025-01-04 10:25:00,1971,4566,$89.60,Swipe Transaction,62697,Oswego,Insufficient Balance
7488403,2025-01-04 10:26:00,940,2224,$46.60,Swipe Transaction,26810,Miami,
7488404,2025-01-04 10:26:00,977,5045,$50.00,Swipe Transaction,59935,Balch Springs,
7488405,2025-01-04 10:26:00,1221,4561,$9.84,Swipe Transaction,50783,Moreno Valley,
7488407,2025-01-04 10:26:00,1455,2960,$1.02,Swipe Transaction,638,San Diego,
7488408,2025-01-04 10:26:00,1459,3383,$-91.00,Swipe Transaction,50867,Albuquerque,
7488409,2025-01-04 10:27:00,28,2568,$34.01,Swipe Transaction,79843,Woodbridge,
7488410,2025-01-04 10:27:00,1221,4693,$1.05,Swipe Transaction,50783,Moreno Valley,
7488412,2025-01-04 10:27:00,1983,3399,$8.14,Swipe Transaction,21959,Laguna Beach,
7488413,2025-01-04 10:28:00,977,5045,$23.22,Swipe Transaction,59935,Balch Springs,
7488414,2025-01-04 10:28:00,1983,2907,$37.91,Swipe Transaction,86410,Newport Beach,Insufficient Balance
7488415,2025-01-04 10:29:00,200,2875,$-91.00,Swipe Transaction,59935,Salt Rock,
7488416,2025-01-04 10:29:00,598,2040,$172.27,Swipe Transaction,37555,Boston,
7488417,2025-01-04 10:29:00,672,5001,$2.50,Swipe Transaction,59935,Minneapolis,
7488419,2025-01-04 10:29:00,1740,5885,$14.69,Swipe Transaction,96868,Mukwonago,
7488420,2025-01-04 10:29:00,1742,5869,$1.33,Swipe Transaction,75936,Noblesville,
7488422,2025-01-04 10:30:00,580,2961,$149.00,Swipe Transaction,57133,Waianae,
7488423,2025-01-04 10:30:00,712,5506,$3.34,Swipe Transaction,94960,Chula Vista,
7488424,2025-01-04 10:30:00,757,5458,$12.26,Swipe Transaction,61195,Brooklyn,
7488425,2025-01-04 10:30:00,1294,4629,$100.00,Swipe Transaction,27092,Longmont,
7488427,2025-01-04 10:30:00,1741,3025,$40.02,Swipe Transaction,61195,Tucson,
7488428,2025-01-04 10:30:00,1872,2918,$7.93,Swipe Transaction,61008,Marietta,
7488429,2025-01-04 10:31:00,1133,195,$20.11,Swipe Transaction,81833,Ontario,
7488430,2025-01-04 10:31:00,1168,3239,$36.88,Swipe Transaction,43293,Berkeley Heights,
7488431,2025-01-04 10:31:00,1945,3381,$149.55,Online Transaction,73186,ONLINE,
7488432,2025-01-04 10:32:00,126,5466,$4.45,Swipe Transaction,79664,Little Rock,
7488433,2025-01-04 10:32:00,194,5062,$110.92,Online Transaction,73186,ONLINE,
7488434,2025-01-04 10:32:00,430,2860,$12.70,Swipe Transaction,88646,Crown Point,
7488435,2025-01-04 10:32:00,563,5074,$30.16,Online Transaction,39021,ONLINE,
7488436,2025-01-04 10:32:00,633,2597,$6.83,Online Transaction,47399,ONLINE,Bad Card Number
7488437,2025-01-04 10:32:00,872,4132,$1.71,Swipe Transaction,86438,Maywood,
7488438,2025-01-04 10:32:00,1008,2592,$49.26,Swipe Transaction,11384,Chicago,
7488439,2025-01-04 10:32:00,1259,5406,$7.30,Swipe Transaction,48038,Wilton,
7488440,2025-01-04 10:33:00,556,2,$307.31,Swipe Transaction,1797,Barberton,
7488441,2025-01-04 10:33:00,1039,5004,$26.13,Swipe Transaction,36934,Arroyo Grande,
7488442,2025-01-04 10:33:00,1529,4985,$0.47,Swipe Transaction,14528,Pompano Beach,
7488444,2025-01-04 10:33:00,1642,4281,$44.74,Online Transaction,73186,ONLINE,
7488445,2025-01-04 10:33:00,1908,5945,$128.70,Swipe Transaction,60569,Somerville,
7488446,2025-01-04 10:34:00,177,3715,$6.57,Swipe Transaction,32175,Memphis,
7488447,2025-01-04 10:34:00,460,4534,$26.71,Swipe Transaction,24504,Port Chester,
7488448,2025-01-04 10:34:00,602,5979,$5.37,Swipe Transaction,55060,Robbins,
7488449,2025-01-04 10:34:00,630,4520,$100.00,Swipe Transaction,27092,Jacksonville,
7488450,2025-01-04 10:34:00,637,3745,$34.95,Online Transaction,39021,ONLINE,
7488451,2025-01-04 10:34:00,1173,1033,$15.91,Online Transaction,47399,ONLINE,
7488452,2025-01-04 10:34:00,1267,4299,$15.58,Swipe Transaction,12794,Edmonds,
7488453,2025-01-04 10:34:00,1403,2830,$39.88,Swipe Transaction,75227,Beaverdam,
7488454,2025-01-04 10:34:00,1618,3031,$8.27,Swipe Transaction,15027,Mount Vernon,
7488455,2025-01-04 10:34:00,1742,1155,$0.97,Swipe Transaction,74363,Noblesville,
7488456,2025-01-04 10:35:00,814,2955,$4.81,Swipe Transaction,83229,Palm Bay,
7488457,2025-01-04 10:35:00,997,5046,$0.87,Swipe Transaction,14528,Chula Vista,
7488458,2025-01-04 10:35:00,1150,4672,$14.22,Swipe Transaction,75781,Keene,
7488459,2025-01-04 10:35:00,1750,3714,$55.36,Swipe Transaction,38602,La Grange,
7488460,2025-01-04 10:36:00,178,4214,$7.26,Swipe Transaction,76198,Knoxville,
7488461,2025-01-04 10:36:00,972,4166,$27.19,Online Transaction,41122,ONLINE,Bad Card Number
7488462,2025-01-04 10:37:00,39,2413,$19.86,Swipe Transaction,95355,Old Saybrook,
7488463,2025-01-04 10:37:00,1849,5904,$54.14,Swipe Transaction,20561,Tacoma,
7488464,2025-01-04 10:38:00,322,5758,$15.04,Swipe Transaction,95155,Camilla,
7488465,2025-01-04 10:38:00,546,4495,$8.74,Swipe Transaction,96801,Coventry,
7488467,2025-01-04 10:39:00,1168,3239,$86.00,Swipe Transaction,43293,Berkeley Heights,
7488469,2025-01-04 10:40:00,282,3290,$9.56,Swipe Transaction,30856,San Antonio,
7488470,2025-01-04 10:40:00,641,5151,$16.83,Swipe Transaction,83780,Columbus,
7488471,2025-01-04 10:40:00,674,2405,$2.81,Swipe Transaction,3493,San Diego,
7488472,2025-01-04 10:40:00,890,5799,$11.78,Swipe Transaction,50783,Fullerton,
7488473,2025-01-04 10:40:00,1558,3750,$164.58,Swipe Transaction,16310,Brooklyn,
7488475,2025-01-04 10:41:00,592,3659,$60.00,Swipe Transaction,27092,Hendersonville,
7488476,2025-01-04 10:41:00,663,5926,$77.77,Swipe Transaction,20561,Goodlettsville,
7488477,2025-01-04 10:41:00,1189,164,$7.02,Swipe Transaction,27283,Albany,
7488478,2025-01-04 10:41:00,1245,5347,$7.59,Online Transaction,73186,ONLINE,
7488479,2025-01-04 10:42:00,759,3716,$19.02,Swipe Transaction,30848,Franklin,
7488480,2025-01-04 10:42:00,884,4748,$41.75,Swipe Transaction,100221,Grand Rapids,
7488481,2025-01-04 10:42:00,1019,5170,$11.27,Swipe Transaction,60569,Chino,
7488482,2025-01-04 10:43:00,410,4954,$174.42,Swipe Transaction,86616,Seward,
7488483,2025-01-04 10:43:00,470,3733,$80.00,Swipe Transaction,27092,Muldrow,
7488484,2025-01-04 10:43:00,940,2224,$38.89,Swipe Transaction,6822,Miami,
7488485,2025-01-04 10:43:00,1820,2431,$111.84,Online Transaction,94989,ONLINE,
7488488,2025-01-04 10:44:00,1834,1119,$11.13,Swipe Transaction,12829,Lubbock,
7488489,2025-01-04 10:45:00,1385,3807,$8.44,Swipe Transaction,22204,Minneapolis,
7488490,2025-01-04 10:45:00,1788,2538,$76.03,Swipe Transaction,44036,Raceland,
7488491,2025-01-04 10:45:00,1913,5477,$13.69,Swipe Transaction,25887,Novi,
7488492,2025-01-04 10:46:00,96,3695,$180.06,Swipe Transaction,50783,Yorba Linda,
7488493,2025-01-04 10:46:00,112,1134,$11.79,Swipe Transaction,22204,Atlanta,
7488494,2025-01-04 10:47:00,345,3441,$55.90,Online Transaction,88459,ONLINE,
7488495,2025-01-04 10:47:00,408,2515,$14.77,Swipe Transaction,25717,Barron,
7488496,2025-01-04 10:47:00,490,5963,$52.30,Swipe Transaction,41971,San Antonio,
7488497,2025-01-04 10:47:00,1168,3239,$-86.00,Swipe Transaction,43293,Berkeley Heights,
7488498,2025-01-04 10:47:00,1712,3711,$11.17,Swipe Transaction,75936,Dallas,
7488499,2025-01-04 10:47:00,1898,2423,$18.49,Swipe Transaction,61195,Montgomery,
7488500,2025-01-04 10:48:00,150,2505,$56.51,Swipe Transaction,60569,Vienna,
7488501,2025-01-04 10:48:00,633,2597,$7.58,Online Transaction,47399,ONLINE,
7488502,2025-01-04 10:48:00,972,4166,$27.98,Online Transaction,41122,ONLINE,Bad CVV
7488504,2025-01-04 10:49:00,646,2093,$80.00,Swipe Transaction,27092,Beachwood,
7488505,2025-01-04 10:49:00,804,5986,$7.73,Swipe Transaction,8813,Bowling Green,
7488507,2025-01-04 10:49:00,1740,5885,$13.32,Swipe Transaction,22938,Mukwonago,
7488509,2025-01-04 10:50:00,872,5064,$10.99,Swipe Transaction,75781,Maywood,
7488510,2025-01-04 10:50:00,1164,5757,$103.30,Swipe Transaction,20519,Alameda,
7488513,2025-01-04 10:51:00,386,3673,$16.17,Online Transaction,16798,ONLINE,
7488516,2025-01-04 10:51:00,1437,5818,$56.76,Swipe Transaction,31893,Centralia,
7488517,2025-01-04 10:51:00,1703,2969,$4.20,Swipe Transaction,87430,Grand Junction,
7488519,2025-01-04 10:52:00,363,5364,$6.81,Swipe Transaction,93391,Vatican City,
7488521,2025-01-04 10:52:00,652,4293,$73.49,Swipe Transaction,64930,East Hartford,
7488522,2025-01-04 10:52:00,1937,3,$17.89,Swipe Transaction,61195,O Fallon,
7488524,2025-01-04 10:53:00,1385,4955,$6.45,Swipe Transaction,3244,Minneapolis,
7488525,2025-01-04 10:53:00,1519,2452,$10.69,Swipe Transaction,25887,Laurel,
7488526,2025-01-04 10:53:00,1942,246,$5.07,Swipe Transaction,75781,New York,
7488528,2025-01-04 10:54:00,1520,2956,$109.80,Swipe Transaction,49944,San Francisco,
7488529,2025-01-04 10:54:00,1583,3385,$7.56,Online Transaction,73186,ONLINE,
7488530,2025-01-04 10:54:00,1741,3025,$90.00,Swipe Transaction,61195,Tucson,
7488531,2025-01-04 10:54:00,1741,3025,$-90.00,Swipe Transaction,61195,Tucson,
7488532,2025-01-04 10:54:00,1759,4232,$18.08,Swipe Transaction,60569,San Marcos,
7488533,2025-01-04 10:55:00,140,4150,$19.77,Swipe Transaction,93292,Whites Creek,
7488534,2025-01-04 10:55:00,231,2474,$12.38,Swipe Transaction,25717,Fayetteville,
7488535,2025-01-04 10:55:00,356,3251,$12.58,Swipe Transaction,23415,Stuart,
7488536,2025-01-04 10:55:00,631,2818,$11.72,Swipe Transaction,18215,Tulsa,
7488538,2025-01-04 10:55:00,1198,2804,$2.80,Swipe Transaction,22204,Hutto,
7488539,2025-01-04 10:56:00,60,4581,$153.65,Swipe Transaction,14800,Sodus,
7488540,2025-01-04 10:56:00,141,3028,$4.87,Swipe Transaction,50783,Victoria,
7488541,2025-01-04 10:56:00,738,204,$13.08,Swipe Transaction,246,Santo Domingo,
7488542,2025-01-04 10:56:00,885,5086,$0.29,Swipe Transaction,14528,Crane,
7488543,2025-01-04 10:56:00,984,121,$160.00,Swipe Transaction,27092,Fort Pierce,
7488544,2025-01-04 10:56:00,996,3310,$63.71,Swipe Transaction,32175,Hollywood,
7488545,2025-01-04 10:56:00,1106,2183,$15.79,Swipe Transaction,20411,Glendale,
7488547,2025-01-04 10:56:00,1818,3418,$1.34,Swipe Transaction,50783,Virginia Beach,
7488548,2025-01-04 10:57:00,1323,2980,$4.80,Swipe Transaction,99235,Lordsburg,
7488550,2025-01-04 10:58:00,1076,3027,$9.40,Swipe Transaction,48919,Bunnlevel,
7488551,2025-01-04 10:58:00,1104,5766,$26.89,Swipe Transaction,75781,Pompano Beach,
7488553,2025-01-04 10:58:00,1168,3239,$16.91,Swipe Transaction,50783,Berkeley Heights,
7488554,2025-01-04 10:58:00,1686,2617,$364.36,Swipe Transaction,54850,Louisville,
7488555,2025-01-04 10:58:00,1805,2546,$7.34,Swipe Transaction,36736,Hoopa,
7488556,2025-01-04 10:58:00,1825,4182,$68.86,Online Transaction,51180,ONLINE,
7488559,2025-01-04 10:59:00,706,4284,$1.14,Swipe Transaction,75781,San Rafael,
7488561,2025-01-04 10:59:00,1073,2547,$29.67,Swipe Transaction,649,Pierceton,
7488562,2025-01-04 10:59:00,1369,5792,$0.92,Swipe Transaction,72351,Edinburgh,
7488563,2025-01-04 10:59:00,1422,3212,$31.57,Swipe Transaction,11468,Clayton,
7488565,2025-01-04 11:00:00,470,3733,$80.00,Swipe Transaction,27092,Muldrow,
7488566,2025-01-04 11:00:00,592,5946,$80.00,Swipe Transaction,27092,Hendersonville,
7488569,2025-01-04 11:00:00,1393,3018,$64.00,Swipe Transaction,43293,San Francisco,
7488570,2025-01-04 11:01:00,1022,5148,$8.83,Swipe Transaction,54752,Monroe,
7488571,2025-01-04 11:01:00,1228,15,$37.95,Swipe Transaction,96049,Austin,
7488572,2025-01-04 11:01:00,1451,250,$8.91,Swipe Transaction,46601,Revere,
7488575,2025-01-04 11:01:00,1811,3355,$16.82,Swipe Transaction,83480,Los Altos,
7488576,2025-01-04 11:02:00,148,2144,$16.97,Swipe Transaction,47205,Bristol,
7488577,2025-01-04 11:02:00,285,3442,$19.21,Swipe Transaction,32175,Greensboro,
7488578,2025-01-04 11:02:00,696,39,$6.35,Swipe Transaction,48965,Woodmere,
